 0.119070000029747 0.100327500025065 0.115762500028921 0.0959175000239631 0.0926100000231368 0.0595350000148737 0.080482500020107 0.0540225000134965 0.0463050000115684 0.0341775000085386 0.0132300000033052 0.052920000013221 0.0407925000101912 0.0429975000107421 0.0694575000173526 0.0672525000168017 0.0848925000212088 0.0915075000228614 0.11355750002837 0.0959175000239631 0.116865000029196
 0.105840000026442 0.0937125000234123 0.0859950000214842 0.0749700000187298 0.0848925000212088 0.0771750000192807 0.0562275000140473 0.0573300000143228 0.0573300000143228 0.0639450000159754 0.0385875000096403 0.0319725000079877 0.0396900000099158 0.0628425000157 0.0628425000157 0.0749700000187298 0.0870975000217596 0.0738675000184544 0.0970200000242386 0.11355750002837 0.111352500027819
 0.10143000002534 0.11355750002837 0.106942500026718 0.0915075000228614 0.0870975000217596 0.080482500020107 0.0639450000159754 0.0672525000168017 0.0418950000104666 0.0474075000118438 0.0385875000096403 0.0496125000123947 0.0507150000126702 0.0562275000140473 0.0683550000170772 0.0959175000239631 0.0727650000181789 0.0882000000220351 0.102532500025616 0.11355750002837 0.117967500029472
 0.130095000032502 0.105840000026442 0.108045000026993 0.0848925000212088 0.0749700000187298 0.0837900000209333 0.0749700000187298 0.0749700000187298 0.070560000017628 0.0595350000148737 0.0628425000157 0.0617400000154245 0.0474075000118438 0.070560000017628 0.0760725000190052 0.0848925000212088 0.0771750000192807 0.109147500027268 0.100327500025065 0.117967500029472 0.131197500032777
 0.13781250003443 0.103635000025891 0.121275000030298 0.112455000028095 0.112455000028095 0.0970200000242386 0.0859950000214842 0.0782775000195561 0.0694575000173526 0.0683550000170772 0.0661500000165263 0.0749700000187298 0.0650475000162509 0.070560000017628 0.0694575000173526 0.0915075000228614 0.0893025000223105 0.111352500027819 0.117967500029472 0.120172500030023 0.148837500037184
 0.112455000028095 0.124582500031125 0.114660000028646 0.112455000028095 0.102532500025616 0.0926100000231368 0.0815850000203824 0.0782775000195561 0.0683550000170772 0.0848925000212088 0.0793800000198316 0.0771750000192807 0.0826875000206579 0.0882000000220351 0.0683550000170772 0.098122500024514 0.11355750002837 0.0992250000247895 0.122377500030574 0.116865000029196 0.114660000028646
 0.115762500028921 0.106942500026718 0.106942500026718 0.115762500028921 0.111352500027819 0.0970200000242386 0.098122500024514 0.0992250000247895 0.0793800000198316 0.0859950000214842 0.0837900000209333 0.0870975000217596 0.0617400000154245 0.0694575000173526 0.103635000025891 0.106942500026718 0.123480000030849 0.119070000029747 0.112455000028095 0.131197500032777 0.126787500031675
 0.133402500033328 0.134505000033603 0.135607500033879 0.0882000000220351 0.11355750002837 0.10143000002534 0.104737500026167 0.0937125000234123 0.098122500024514 0.10143000002534 0.080482500020107 0.0870975000217596 0.0948150000236877 0.103635000025891 0.100327500025065 0.123480000030849 0.109147500027268 0.104737500026167 0.136710000034154 0.135607500033879 0.143325000035807
 0.154350000038561 0.162067500040489 0.115762500028921 0.115762500028921 0.134505000033603 0.11355750002837 0.109147500027268 0.0893025000223105 0.119070000029747 0.0749700000187298 0.0959175000239631 0.0904050000225859 0.0970200000242386 0.114660000028646 0.10143000002534 0.103635000025891 0.110250000027544 0.116865000029196 0.121275000030298 0.132300000033053 0.126787500031675
 0.132300000033053 0.109147500027268 0.124582500031125 0.131197500032777 0.128992500032226 0.102532500025616 0.112455000028095 0.117967500029472 0.0970200000242386 0.109147500027268 0.111352500027819 0.103635000025891 0.0771750000192807 0.10143000002534 0.0992250000247895 0.1256850000314 0.121275000030298 0.141120000035256 0.142222500035531 0.132300000033053 0.149940000037459
 0.16427250004104 0.138915000034705 0.168682500042142 0.136710000034154 0.151042500037735 0.127890000031951 0.109147500027268 0.105840000026442 0.128992500032226 0.105840000026442 0.128992500032226 0.109147500027268 0.115762500028921 0.109147500027268 0.123480000030849 0.122377500030574 0.126787500031675 0.135607500033879 0.11355750002837 0.156555000039112 0.159862500039938

